@|2015.03.24 11:44|buy|0.10|GBPUSD|1.49173|||2015.03.24 11:44|1.49173|0.00|0.00|-7.70
@|2015.03.24 11:45|buy|0.10|GBPUSD|1.49176|||2015.03.24 11:45|1.49176|0.00|0.00|-7.20
@|2015.03.24 11:46|buy|0.10|GBPUSD|1.49131|||2015.03.24 11:46|1.49131|0.00|0.00|-6.90
@|2015.03.24 11:48|buy|0.10|GBPUSD|1.49077|||2015.03.24 11:48|1.49077|0.00|0.00|-6.20
@|2015.03.24 11:56|buy|0.10|EURUSD|1.09655|||2015.03.24 11:56|1.09655|0.00|0.00|4.90
@|2015.03.24 11:57|sell|0.10|GBPUSD|1.49259|||2015.03.24 11:57|1.49259|0.00|0.00|0.50
@|2015.03.24 11:59|sell|0.10|GBPUSD|1.49408|||2015.03.24 11:59|1.49408|0.00|0.00|-6.10
@|2015.03.24 12:00|sell|0.10|GBPUSD|1.49461|||2015.03.24 12:00|1.49461|0.00|0.00|-5.70
@|2015.03.24 12:00|buy|0.10|GBPUSD|1.49402|||2015.03.24 12:00|1.49402|0.00|0.00|-7.40
@|2015.03.24 12:01|buy|0.10|GBPUSD|1.49361|||2015.03.24 12:01|1.49361|0.00|0.00|-5.10
@|2015.03.24 12:01|buy|0.10|EURUSD|1.09668|||2015.03.24 12:01|1.09668|0.00|0.00|-2.90
@|2015.03.24 12:03|buy|0.10|EURUSD|1.09693|||2015.03.24 12:03|1.09693|0.00|0.00|0.10
@|2015.03.24 12:09|sell|0.10|GBPUSD|1.49395|||2015.03.24 12:09|1.49395|0.00|0.00|-2.40
@|2015.03.24 12:11|buy|0.10|EURUSD|1.09766|||2015.03.24 12:11|1.09766|0.00|0.00|3.30
@|2015.03.24 12:13|sell|0.10|GBPUSD|1.49345|||2015.03.24 12:13|1.49345|0.00|0.00|4.70
@|2015.03.24 12:13|sell|0.10|EURUSD|1.09763|||2015.03.24 12:13|1.09763|0.00|0.00|-4.10
@|2015.03.24 12:14|sell|0.10|EURUSD|1.09751|||2015.03.24 12:14|1.09751|0.00|0.00|-2.60
@|2015.03.24 12:15|sell|0.10|EURUSD|1.09786|||2015.03.24 12:15|1.09786|0.00|0.00|-5.70
@|2015.03.24 12:16|sell|0.10|GBPUSD|1.49348|||2015.03.24 12:16|1.49348|0.00|0.00|-2.80
@|2015.03.24 12:18|sell|0.10|EURUSD|1.09812|||2015.03.24 12:18|1.09812|0.00|0.00|-5.40
@|2015.03.24 12:18|buy|0.10|GBPUSD|1.49402|||2015.03.24 12:18|1.49402|0.00|0.00|4.00
@|2015.03.24 12:21|buy|0.10|GBPUSD|1.49355|||2015.03.24 12:21|1.49355|0.00|0.00|-7.40
@|2015.03.24 12:25|buy|0.10|EURUSD|1.09814|||2015.03.24 12:25|1.09814|0.00|0.00|-1.30
@|2015.03.24 12:27|buy|0.10|EURUSD|1.09778|||2015.03.24 12:27|1.09778|0.00|0.00|-3.50
@|2015.03.24 12:29|buy|0.10|GBPUSD|1.49329|||2015.03.24 12:29|1.49329|0.00|0.00|-4.60
@|2015.03.24 12:33|buy|0.10|GBPUSD|1.49317|||2015.03.24 12:33|1.49317|0.00|0.00|-2.70
@|2015.03.24 12:41|buy|0.10|GBPUSD|1.49280|||2015.03.24 12:41|1.49280|0.00|0.00|-6.30
@|2015.03.24 12:48|sell|0.10|EURUSD|1.09847|||2015.03.24 12:48|1.09847|0.00|0.00|3.20
@|2015.03.24 12:50|sell|0.10|GBPUSD|1.49247|||2015.03.24 12:50|1.49247|0.00|0.00|-6.60
@|2015.03.24 12:53|sell|0.10|EURUSD|1.09893|||2015.03.24 12:53|1.09893|0.00|0.00|-1.60
@|2015.03.24 12:53|sell|0.10|GBPUSD|1.49273|||2015.03.24 12:53|1.49273|0.00|0.00|-5.50
@|2015.03.24 12:55|sell|0.10|EURUSD|1.09939|||2015.03.24 12:55|1.09939|0.00|0.00|-3.90
@|2015.03.24 12:57|sell|0.10|EURUSD|1.09961|||2015.03.24 12:57|1.09961|0.00|0.00|-4.20
@|2015.03.24 12:58|sell|0.10|EURUSD|1.09978|||2015.03.24 12:58|1.09978|0.00|0.00|-3.30
@|2015.03.24 13:00|sell|0.10|EURUSD|1.10000|||2015.03.24 13:00|1.10000|0.00|0.00|-5.10
@|2015.03.24 13:00|buy|0.10|EURUSD|1.09984|||2015.03.24 13:00|1.09984|0.00|0.00|-2.10
@|2015.03.24 13:04|sell|0.10|EURUSD|1.09879|||2015.03.24 13:04|1.09879|0.00|0.00|7.80
@|2015.03.24 13:05|sell|0.10|GBPUSD|1.49175|||2015.03.24 13:05|1.49175|0.00|0.00|6.80
@|2015.03.24 13:09|sell|0.10|EURUSD|1.09877|||2015.03.24 13:09|1.09877|0.00|0.00|-4.10
@|2015.03.24 13:12|sell|0.10|EURUSD|1.09822|||2015.03.24 13:12|1.09822|0.00|0.00|3.60
@|2015.03.24 13:16|sell|0.10|EURUSD|1.09746|||2015.03.24 13:16|1.09746|0.00|0.00|2.60
@|2015.03.24 13:20|buy|0.10|EURUSD|1.09771|||2015.03.24 13:20|1.09771|0.00|0.00|0.10
@|2015.03.24 13:21|sell|0.10|GBPUSD|1.49114|||2015.03.24 13:21|1.49114|0.00|0.00|-7.80
@|2015.03.24 13:26|sell|0.10|EURUSD|1.09792|||2015.03.24 13:26|1.09792|0.00|0.00|-4.50
@|2015.03.24 13:28|buy|0.10|GBPUSD|1.48964|||2015.03.24 13:28|1.48964|0.00|0.00|-6.60
@|2015.03.24 13:39|buy|0.10|EURUSD|1.09750|||2015.03.24 13:39|1.09750|0.00|0.00|2.80
@|2015.03.24 13:52|sell|0.10|EURUSD|1.09833|||2015.03.24 13:52|1.09833|0.00|0.00|3.70
@|2015.03.24 13:55|sell|0.10|GBPUSD|1.49102|||2015.03.24 13:55|1.49102|0.00|0.00|2.00
@|2015.03.24 13:58|sell|0.10|GBPUSD|1.49132|||2015.03.24 13:58|1.49132|0.00|0.00|-5.30
@|2015.03.24 14:04|buy|0.10|EURUSD|1.09827|||2015.03.24 14:04|1.09827|0.00|0.00|5.40
@|2015.03.24 14:08|buy|0.10|GBPUSD|1.49200|||2015.03.24 14:08|1.49200|0.00|0.00|7.20
